Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
16227,,Panama,8.538,-80.7821,2020-03-06,0.0,0.0,66,86.8,68.0,98.2,0.3,4,0.0,0
16228,,Panama,8.538,-80.7821,2020-03-07,0.0,0.0,67,86.4,69.1,97.2,1.1,5.2,0.0,0
16229,,Panama,8.538,-80.7821,2020-03-08,0.0,0.0,68,86.7,69.1,96.8,0.8,10.8,0.0,0
16230,,Panama,8.538,-80.7821,2020-03-09,0.0,0.0,69,86.3,69.8,96.1,0.8,9,0.0,0
16231,,Panama,8.538,-80.7821,2020-03-10,1.0,0.0,70,85.8,66.9,96.8,1.5,6,0.0,0
16232,,Panama,8.538,-80.7821,2020-03-11,8.0,1.0,71,86.4,66.9,96.1,0.6,6,0.0,0
16233,,Panama,8.538,-80.7821,2020-03-12,11.0,1.0,72,86.6,69.4,97.9,998.8,5.2,0.0,0
16234,,Panama,8.538,-80.7821,2020-03-13,27.0,1.0,73,90.1,84.9,94.6,0.4,4,0.0,0
16235,,Panama,8.538,-80.7821,2020-03-14,36.0,1.0,74,90.8,84.9,95.7,1.8,5.5,0.0,0
16236,,Panama,8.538,-80.7821,2020-03-15,43.0,1.0,75,86.4,68.4,97.9,2.1,6.4,0.0,0
16237,,Panama,8.538,-80.7821,2020-03-16,55.0,1.0,76,87.0,68.4,96.8,1.8,6.8,0.0,0
16238,,Panama,8.538,-80.7821,2020-03-17,69.0,1.0,77,86.6,68.7,96.8,1.7,5.6,0.0,0
16239,,Panama,8.538,-80.7821,2020-03-18,86.0,1.0,78,86.9,68.7,96.4,1.7,7,0.0,0
16240,,Panama,8.538,-80.7821,2020-03-19,109.0,1.0,79,88.2,69.1,98.6,1.7,1.2,0.0,0
16241,,Panama,8.538,-80.7821,2020-03-20,137.0,1.0,80,86.6,68.4,98.6,2.7,1,0.0,0
16242,,Panama,8.538,-80.7821,2020-03-21,200.0,1.0,81,87.4,68.4,97.9,2.6,3.2,0.0,0
16243,,Panama,8.538,-80.7821,2020-03-22,245.0,3.0,82,86.3,69.3,96.4,1.3,5.2,0.0,0
16244,,Panama,8.538,-80.7821,2020-03-23,313.0,3.0,83,86.3,69.3,96.4,1.3,5.2,0.0,0
16245,,Panama,8.538,-80.7821,2020-03-24,345.0,6.0,84,86.3,69.3,96.4,1.3,5.2,0.0,0
16276,,Paraguay,-23.4425,-58.4438,2020-01-22,0.0,0.0,22,78.8,74.3,83.5,993.7,5.9,0.08,0
16277,,Paraguay,-23.4425,-58.4438,2020-01-23,0.0,0.0,23,75.1,73.4,77.0,996.8,8.7,0.4,1
16278,,Paraguay,-23.4425,-58.4438,2020-01-24,0.0,0.0,24,80.1,72.0,91.8,997.2,5,0.0,0
16279,,Paraguay,-23.4425,-58.4438,2020-01-25,0.0,0.0,25,82.0,67.3,95.0,996.8,3.3,0.0,0
16280,,Paraguay,-23.4425,-58.4438,2020-01-26,0.0,0.0,26,83.9,68.0,94.5,0.7,1.6,0.0,0
16281,,Paraguay,-23.4425,-58.4438,2020-01-27,0.0,0.0,27,84.7,69.8,97.9,997.0,2.2,0.0,0
16282,,Paraguay,-23.4425,-58.4438,2020-01-28,0.0,0.0,28,83.7,72.9,98.6,997.8,4.6,0.0,0
16283,,Paraguay,-23.4425,-58.4438,2020-01-29,0.0,0.0,29,81.8,79.7,96.8,997.9,0.6,0.0,0
16284,,Paraguay,-23.4425,-58.4438,2020-01-30,0.0,0.0,30,77.8,70.5,87.1,999.9,1.9,0.03,0
16285,,Paraguay,-23.4425,-58.4438,2020-01-31,0.0,0.0,31,77.8,70.5,87.1,999.9,1.9,0.03,0
16286,,Paraguay,-23.4425,-58.4438,2020-02-01,0.0,0.0,32,77.7,76.1,80.6,3.7,0,0.0,0
16287,,Paraguay,-23.4425,-58.4438,2020-02-02,0.0,0.0,33,84.1,73.4,98.1,997.9,0.7,0.0,0
16288,,Paraguay,-23.4425,-58.4438,2020-02-03,0.0,0.0,34,79.7,75.6,83.3,1.7,6,0.0,0
16289,,Paraguay,-23.4425,-58.4438,2020-02-04,0.0,0.0,35,86.0,77.7,95.9,995.4,6.8,0.0,0
16290,,Paraguay,-23.4425,-58.4438,2020-02-05,0.0,0.0,36,86.0,77.7,95.9,995.4,6.8,0.0,0
16291,,Paraguay,-23.4425,-58.4438,2020-02-06,0.0,0.0,37,87.7,78.4,98.1,995.7,5.2,0.0,0
16292,,Paraguay,-23.4425,-58.4438,2020-02-07,0.0,0.0,38,82.9,78.8,87.3,997.3,5.3,0.12,0
16293,,Paraguay,-23.4425,-58.4438,2020-02-08,0.0,0.0,39,82.0,74.8,89.1,996.2,4.8,0.0,0
16294,,Paraguay,-23.4425,-58.4438,2020-02-09,0.0,0.0,40,85.3,76.5,96.8,999.1,2.5,0.0,0
16295,,Paraguay,-23.4425,-58.4438,2020-02-10,0.0,0.0,41,80.7,77.4,85.3,999.7,0,0.0,0
16296,,Paraguay,-23.4425,-58.4438,2020-02-11,0.0,0.0,42,87.4,72.0,92.7,2.7,6.8,0.0,0
16297,,Paraguay,-23.4425,-58.4438,2020-02-12,0.0,0.0,43,83.6,73.4,94.3,998.2,5.3,0.0,0
16298,,Paraguay,-23.4425,-58.4438,2020-02-13,0.0,0.0,44,86.2,78.1,96.3,995.7,6.5,0.0,0
16299,,Paraguay,-23.4425,-58.4438,2020-02-14,0.0,0.0,45,86.2,78.1,96.3,995.7,6.5,0.0,0
16300,,Paraguay,-23.4425,-58.4438,2020-02-15,0.0,0.0,46,93.2,80.6,97.2,999.8,7,0.0,0
16301,,Paraguay,-23.4425,-58.4438,2020-02-16,0.0,0.0,47,88.3,79.7,100.4,994.3,7.2,0.0,0
16302,,Paraguay,-23.4425,-58.4438,2020-02-17,0.0,0.0,48,89.3,80.6,99.7,992.9,6,0.04,0
16303,,Paraguay,-23.4425,-58.4438,2020-02-18,0.0,0.0,49,89.7,80.6,100.8,996.0,9.9,0.0,0
16304,,Paraguay,-23.4425,-58.4438,2020-02-19,0.0,0.0,50,83.6,76.1,96.8,999.7,7.2,0.0,0
16305,,Paraguay,-23.4425,-58.4438,2020-02-20,0.0,0.0,51,82.1,75.6,87.8,997.4,3.7,0.0,0
16306,,Paraguay,-23.4425,-58.4438,2020-02-21,0.0,0.0,52,77.3,71.6,83.7,1.7,8,0.83,0
16307,,Paraguay,-23.4425,-58.4438,2020-02-22,0.0,0.0,53,73.3,63.5,80.1,8.3,13.1,0.0,0
16308,,Paraguay,-23.4425,-58.4438,2020-02-23,0.0,0.0,54,71.3,57.6,85.3,4.5,4,0.0,0
16309,,Paraguay,-23.4425,-58.4438,2020-02-24,0.0,0.0,55,70.4,68.0,75.2,2.7,0.5,0.0,0
16310,,Paraguay,-23.4425,-58.4438,2020-02-25,0.0,0.0,56,86.0,75.2,90.0,999.6,10.2,0.0,0
16311,,Paraguay,-23.4425,-58.4438,2020-02-26,0.0,0.0,57,79.6,70.9,89.6,998.2,7.3,0.08,1
16312,,Paraguay,-23.4425,-58.4438,2020-02-27,0.0,0.0,58,73.5,57.9,89.1,1.2,4.2,0.0,0
16313,,Paraguay,-23.4425,-58.4438,2020-02-28,0.0,0.0,59,75.3,56.3,92.5,0.4,3.5,0.0,0
16314,,Paraguay,-23.4425,-58.4438,2020-02-29,0.0,0.0,60,78.2,60.8,94.1,1.9,3.3,0.0,0
16315,,Paraguay,-23.4425,-58.4438,2020-03-01,0.0,0.0,61,80.1,64.0,96.1,2.4,2,0.0,0
16316,,Paraguay,-23.4425,-58.4438,2020-03-02,0.0,0.0,62,80.1,64.8,95.0,1.5,2.8,0.0,0
16317,,Paraguay,-23.4425,-58.4438,2020-03-03,0.0,0.0,63,81.2,68.0,95.9,0.3,3.2,0.0,0
16318,,Paraguay,-23.4425,-58.4438,2020-03-04,0.0,0.0,64,82.3,67.1,96.3,999.4,2.8,0.0,0
16319,,Paraguay,-23.4425,-58.4438,2020-03-05,0.0,0.0,65,82.5,66.9,95.9,4.2,3.4,0.0,0
16320,,Paraguay,-23.4425,-58.4438,2020-03-06,0.0,0.0,66,82.6,64.4,98.6,3.1,3.1,0.0,0
16321,,Paraguay,-23.4425,-58.4438,2020-03-07,0.0,0.0,67,83.4,67.3,100.4,999.7,3.8,0.0,0
16322,,Paraguay,-23.4425,-58.4438,2020-03-08,1.0,0.0,68,84.6,69.4,103.3,994.9,3.5,0.0,0
16323,,Paraguay,-23.4425,-58.4438,2020-03-09,1.0,0.0,69,89.3,77.7,103.3,996.4,6,0.0,0
16324,,Paraguay,-23.4425,-58.4438,2020-03-10,1.0,0.0,70,88.6,75.2,103.1,998.1,3.8,0.0,0
16325,,Paraguay,-23.4425,-58.4438,2020-03-11,5.0,0.0,71,88.2,73.4,103.5,996.8,6,0.0,0
16326,,Paraguay,-23.4425,-58.4438,2020-03-12,5.0,0.0,72,87.4,72.7,101.3,995.4,5.2,0.0,0
16327,,Paraguay,-23.4425,-58.4438,2020-03-13,6.0,0.0,73,89.6,78.8,104.0,997.4,5.5,0.0,0
16328,,Paraguay,-23.4425,-58.4438,2020-03-14,6.0,0.0,74,89.8,61.2,103.5,997.9,3.5,0.0,0
16329,,Paraguay,-23.4425,-58.4438,2020-03-15,6.0,0.0,75,86.9,76.3,95.0,997.3,3,0.0,0
16330,,Paraguay,-23.4425,-58.4438,2020-03-16,8.0,0.0,76,85.1,76.1,99.7,1.2,3.6,0.0,1
16331,,Paraguay,-23.4425,-58.4438,2020-03-17,9.0,0.0,77,82.4,71.6,99.7,997.8,2.7,0.0,0
16332,,Paraguay,-23.4425,-58.4438,2020-03-18,11.0,0.0,78,89.1,78.4,101.3,996.6,7.5,0.0,0
16333,,Paraguay,-23.4425,-58.4438,2020-03-19,11.0,0.0,79,78.0,77.0,78.8,998.5,4,0.23,1
16334,,Paraguay,-23.4425,-58.4438,2020-03-20,13.0,0.0,80,75.9,68.4,85.5,999.5,8.2,0.24,0
16335,,Paraguay,-23.4425,-58.4438,2020-03-21,18.0,1.0,81,73.8,59.9,88.9,999.0,4.3,0.0,0
16336,,Paraguay,-23.4425,-58.4438,2020-03-22,22.0,1.0,82,75.3,58.6,95.0,999.4,2,0.0,0
16337,,Paraguay,-23.4425,-58.4438,2020-03-23,22.0,1.0,83,75.3,58.6,95.0,999.4,2,0.0,0
16338,,Paraguay,-23.4425,-58.4438,2020-03-24,27.0,2.0,84,75.3,58.6,95.0,999.4,2,0.0,0
16369,,Peru,-9.19,-75.0152,2020-01-22,0.0,0.0,22,78.3,75.2,92.1,990.4,2.6,0.08,1
16370,,Peru,-9.19,-75.0152,2020-01-23,0.0,0.0,23,76.7,74.8,82.4,991.0,3.3,0.59,1
16371,,Peru,-9.19,-75.0152,2020-01-24,0.0,0.0,24,78.3,73.8,85.6,992.2,2.9,0.43,1
16372,,Peru,-9.19,-75.0152,2020-01-25,0.0,0.0,25,82.1,74.8,90.0,992.8,3.2,0.0,0
16373,,Peru,-9.19,-75.0152,2020-01-26,0.0,0.0,26,82.3,73.4,91.4,993.1,3.6,0.0,0
16374,,Peru,-9.19,-75.0152,2020-01-27,0.0,0.0,27,84.3,73.9,93.6,991.4,4,0.0,0
16375,,Peru,-9.19,-75.0152,2020-01-28,0.0,0.0,28,85.8,75.2,93.2,990.2,4.6,0.0,0
16376,,Peru,-9.19,-75.0152,2020-01-29,0.0,0.0,29,76.7,72.7,94.8,991.7,4.1,0.08,1
16377,,Peru,-9.19,-75.0152,2020-01-30,0.0,0.0,30,78.6,73.4,87.8,999.9,2.7,0.0,0
16378,,Peru,-9.19,-75.0152,2020-01-31,0.0,0.0,31,82.0,75.2,89.6,999.9,3,0.0,0
16379,,Peru,-9.19,-75.0152,2020-02-01,0.0,0.0,32,78.7,75.2,87.8,993.5,3.8,0.0,0
16380,,Peru,-9.19,-75.0152,2020-02-02,0.0,0.0,33,80.0,74.8,90.0,994.0,3.4,0.0,0
16381,,Peru,-9.19,-75.0152,2020-02-03,0.0,0.0,34,79.4,77.0,82.4,993.5,3,0.55,1
16382,,Peru,-9.19,-75.0152,2020-02-04,0.0,0.0,35,81.0,75.0,89.6,993.6,3.4,0.0,0
16383,,Peru,-9.19,-75.0152,2020-02-05,0.0,0.0,36,82.6,75.2,91.8,991.4,3.6,0.0,1
16384,,Peru,-9.19,-75.0152,2020-02-06,0.0,0.0,37,82.5,77.0,89.6,991.9,4.4,0.0,0
16385,,Peru,-9.19,-75.0152,2020-02-07,0.0,0.0,38,79.6,75.2,86.0,993.0,4.3,0.0,0
16386,,Peru,-9.19,-75.0152,2020-02-08,0.0,0.0,39,81.7,75.2,91.4,992.1,5,0.0,0
16387,,Peru,-9.19,-75.0152,2020-02-09,0.0,0.0,40,83.2,75.9,91.4,991.7,3.8,99.99,1
16388,,Peru,-9.19,-75.0152,2020-02-10,0.0,0.0,41,80.2,73.4,91.8,992.7,3.9,0.01,1
16389,,Peru,-9.19,-75.0152,2020-02-11,0.0,0.0,42,78.1,74.1,86.0,994.6,2.7,0.59,1
16390,,Peru,-9.19,-75.0152,2020-02-12,0.0,0.0,43,80.3,75.2,87.8,992.8,3.4,0.01,0
16391,,Peru,-9.19,-75.0152,2020-02-13,0.0,0.0,44,80.9,74.8,87.8,991.7,3.3,0.0,0
16392,,Peru,-9.19,-75.0152,2020-02-14,0.0,0.0,45,81.6,75.2,89.6,992.3,4.6,0.51,1
16393,,Peru,-9.19,-75.0152,2020-02-15,0.0,0.0,46,81.6,74.8,89.6,992.5,3.8,0.0,0
16394,,Peru,-9.19,-75.0152,2020-02-16,0.0,0.0,47,80.3,76.3,86.0,992.0,4.7,0.0,0
16395,,Peru,-9.19,-75.0152,2020-02-17,0.0,0.0,48,81.2,75.2,89.6,990.7,3.4,0.0,0
16396,,Peru,-9.19,-75.0152,2020-02-18,0.0,0.0,49,80.8,73.4,89.6,991.5,3.3,0.16,1
16397,,Peru,-9.19,-75.0152,2020-02-19,0.0,0.0,50,81.8,76.3,89.6,991.7,3.1,99.99,1
16398,,Peru,-9.19,-75.0152,2020-02-20,0.0,0.0,51,82.0,75.2,91.4,990.4,4.1,0.0,0
16399,,Peru,-9.19,-75.0152,2020-02-21,0.0,0.0,52,83.0,75.9,93.2,989.8,3.7,0.0,0
16400,,Peru,-9.19,-75.0152,2020-02-22,0.0,0.0,53,77.3,75.2,82.4,993.4,7.7,1.34,1
16401,,Peru,-9.19,-75.0152,2020-02-23,0.0,0.0,54,77.2,72.3,86.0,995.2,5.1,0.08,1
16402,,Peru,-9.19,-75.0152,2020-02-24,0.0,0.0,55,80.0,72.7,87.8,993.1,2.5,0.0,0
16403,,Peru,-9.19,-75.0152,2020-02-25,0.0,0.0,56,82.1,72.3,91.4,991.7,3,0.0,0
16404,,Peru,-9.19,-75.0152,2020-02-26,0.0,0.0,57,81.4,74.8,89.6,991.4,3.8,0.0,0
16405,,Peru,-9.19,-75.0152,2020-02-27,0.0,0.0,58,79.3,75.2,84.2,993.0,3.8,0.02,1
16406,,Peru,-9.19,-75.0152,2020-02-28,0.0,0.0,59,78.5,74.8,84.9,994.2,2.7,0.0,1
16407,,Peru,-9.19,-75.0152,2020-02-29,0.0,0.0,60,78.8,75.2,89.6,994.6,2.5,99.99,1
16408,,Peru,-9.19,-75.0152,2020-03-01,0.0,0.0,61,75.9,71.6,78.8,995.8,3.7,1.3,1
16409,,Peru,-9.19,-75.0152,2020-03-02,0.0,0.0,62,78.9,71.6,93.2,994.4,3.2,0.04,0
16410,,Peru,-9.19,-75.0152,2020-03-03,0.0,0.0,63,82.9,74.1,93.2,992.4,3.6,0.0,0
16411,,Peru,-9.19,-75.0152,2020-03-04,0.0,0.0,64,81.6,73.8,91.4,993.0,3.4,0.0,0
16412,,Peru,-9.19,-75.0152,2020-03-05,0.0,0.0,65,80.3,76.3,88.2,994.0,3.1,0.0,0
16413,,Peru,-9.19,-75.0152,2020-03-06,1.0,0.0,66,77.0,71.6,80.6,994.4,2.7,0.39,1
16414,,Peru,-9.19,-75.0152,2020-03-07,1.0,0.0,67,80.3,74.1,92.1,992.8,2.7,0.0,0
16415,,Peru,-9.19,-75.0152,2020-03-08,6.0,0.0,68,79.8,72.3,86.0,992.0,4.1,0.51,1
16416,,Peru,-9.19,-75.0152,2020-03-09,7.0,0.0,69,78.9,74.5,86.0,993.3,2.6,99.99,1
16417,,Peru,-9.19,-75.0152,2020-03-10,11.0,0.0,70,79.4,74.5,89.6,994.6,3.1,0.67,1
16418,,Peru,-9.19,-75.0152,2020-03-11,11.0,0.0,71,82.0,74.5,91.4,992.0,3.8,0.0,1
16419,,Peru,-9.19,-75.0152,2020-03-12,15.0,0.0,72,81.0,73.8,91.4,990.8,2.4,0.43,0
16420,,Peru,-9.19,-75.0152,2020-03-13,28.0,0.0,73,83.5,75.9,91.4,991.1,2.5,0.0,0
16421,,Peru,-9.19,-75.0152,2020-03-14,38.0,0.0,74,83.8,74.7,89.6,993.3,4.1,0.0,0
16422,,Peru,-9.19,-75.0152,2020-03-15,43.0,0.0,75,80.8,74.5,87.8,992.2,3.6,99.99,1
16423,,Peru,-9.19,-75.0152,2020-03-16,86.0,0.0,76,80.0,75.2,89.6,991.3,2.3,0.08,1
16424,,Peru,-9.19,-75.0152,2020-03-17,117.0,0.0,77,77.1,73.4,84.2,993.0,4.1,2.24,1
16425,,Peru,-9.19,-75.0152,2020-03-18,145.0,0.0,78,78.3,73.4,87.8,993.7,2.5,0.0,0
16426,,Peru,-9.19,-75.0152,2020-03-19,234.0,0.0,79,85.1,78.8,89.6,992.6,4,0.0,0
16427,,Peru,-9.19,-75.0152,2020-03-20,234.0,3.0,80,81.7,73.4,87.8,991.2,4.2,0.71,1
16428,,Peru,-9.19,-75.0152,2020-03-21,318.0,5.0,81,75.6,73.4,77.7,991.1,3.8,0.71,1
16429,,Peru,-9.19,-75.0152,2020-03-22,363.0,5.0,82,74.1,73.0,75.9,992.9,4.5,0.75,1
16430,,Peru,-9.19,-75.0152,2020-03-23,395.0,5.0,83,74.1,73.0,75.9,992.9,4.5,0.75,1
16431,,Peru,-9.19,-75.0152,2020-03-24,416.0,7.0,84,74.1,73.0,75.9,992.9,4.5,0.75,1
16462,,Philippines,13.0,122.0,2020-01-22,0.0,0.0,22,77.6,73.0,82.4,995.4,4.6,0.0,0
16463,,Philippines,13.0,122.0,2020-01-23,0.0,0.0,23,78.1,73.8,82.0,993.7,4.4,0.0,1
16464,,Philippines,13.0,122.0,2020-01-24,0.0,0.0,24,75.0,73.8,76.8,992.6,4.4,0.53,1
16465,,Philippines,13.0,122.0,2020-01-25,0.0,0.0,25,77.3,73.6,80.4,991.0,3.9,0.24,1
16466,,Philippines,13.0,122.0,2020-01-26,0.0,0.0,26,78.8,74.5,83.5,990.6,999.9,0.05,0
16467,,Philippines,13.0,122.0,2020-01-27,0.0,0.0,27,79.6,75.0,83.1,990.8,2.9,0.0,0
16468,,Philippines,13.0,122.0,2020-01-28,0.0,0.0,28,79.0,75.2,83.8,991.1,2.7,0.0,0
16469,,Philippines,13.0,122.0,2020-01-29,0.0,0.0,29,79.1,75.2,83.1,991.4,2.6,0.0,0
16470,,Philippines,13.0,122.0,2020-01-30,1.0,0.0,30,78.7,75.4,84.2,991.6,3.3,0.0,0
16471,,Philippines,13.0,122.0,2020-01-31,1.0,0.0,31,76.5,73.8,81.0,993.9,4.9,0.0,0
16472,,Philippines,13.0,122.0,2020-02-01,1.0,0.0,32,75.3,71.6,80.6,994.7,4.4,0.0,0
16473,,Philippines,13.0,122.0,2020-02-02,2.0,1.0,33,74.8,71.4,80.4,995.2,5.3,0.0,0
16474,,Philippines,13.0,122.0,2020-02-03,2.0,1.0,34,75.9,70.0,81.0,994.7,5.3,0.0,0
16475,,Philippines,13.0,122.0,2020-02-04,2.0,1.0,35,76.7,72.5,81.0,993.3,6.7,0.0,0
16476,,Philippines,13.0,122.0,2020-02-05,2.0,1.0,36,78.6,73.4,82.9,991.9,6.1,0.24,1
16477,,Philippines,13.0,122.0,2020-02-06,2.0,1.0,37,77.5,75.6,79.9,992.1,7.8,0.33,1
16478,,Philippines,13.0,122.0,2020-02-07,3.0,1.0,38,77.2,75.0,81.0,992.3,3.9,0.11,1
16479,,Philippines,13.0,122.0,2020-02-08,3.0,1.0,39,78.0,74.3,82.9,993.4,4.9,99.99,1
16480,,Philippines,13.0,122.0,2020-02-09,3.0,1.0,40,74.7,73.0,78.6,994.1,6.3,0.61,1
16481,,Philippines,13.0,122.0,2020-02-10,3.0,1.0,41,76.7,71.6,80.6,995.9,7.3,0.83,0
16482,,Philippines,13.0,122.0,2020-02-11,3.0,1.0,42,76.2,73.0,81.0,996.7,6.6,0.0,1
16483,,Philippines,13.0,122.0,2020-02-12,3.0,1.0,43,77.9,73.0,82.8,995.1,5.6,0.1,1
16484,,Philippines,13.0,122.0,2020-02-13,3.0,1.0,44,78.9,73.8,83.8,994.2,4.4,0.24,1
16485,,Philippines,13.0,122.0,2020-02-14,3.0,1.0,45,80.1,75.7,85.1,993.0,4.9,0.0,0
16486,,Philippines,13.0,122.0,2020-02-15,3.0,1.0,46,78.6,74.5,84.0,993.3,4.4,0.0,0
16487,,Philippines,13.0,122.0,2020-02-16,3.0,1.0,47,77.9,74.5,81.7,994.1,3.9,0.0,0
16488,,Philippines,13.0,122.0,2020-02-17,3.0,1.0,48,78.2,73.8,82.9,994.3,5.6,0.0,0
16489,,Philippines,13.0,122.0,2020-02-18,3.0,1.0,49,76.2,73.4,80.6,994.6,7.8,0.0,0
16490,,Philippines,13.0,122.0,2020-02-19,3.0,1.0,50,75.7,73.0,77.2,995.2,8,0.02,0
16491,,Philippines,13.0,122.0,2020-02-20,3.0,1.0,51,77.7,73.2,82.6,995.4,9.5,0.0,1
16492,,Philippines,13.0,122.0,2020-02-21,3.0,1.0,52,76.5,73.6,80.4,996.4,7.5,0.11,0
16493,,Philippines,13.0,122.0,2020-02-22,3.0,1.0,53,75.4,72.7,78.4,996.3,7.3,0.02,0
16494,,Philippines,13.0,122.0,2020-02-23,3.0,1.0,54,75.7,72.7,79.5,995.0,5.1,0.03,1
16495,,Philippines,13.0,122.0,2020-02-24,3.0,1.0,55,77.5,72.9,82.4,993.7,3.9,0.15,1
16496,,Philippines,13.0,122.0,2020-02-25,3.0,1.0,56,77.5,74.3,82.0,993.1,3.9,0.08,1
16497,,Philippines,13.0,122.0,2020-02-26,3.0,1.0,57,77.2,74.7,82.0,992.9,3.9,0.06,1
16498,,Philippines,13.0,122.0,2020-02-27,3.0,1.0,58,78.5,75.2,83.8,992.3,5.1,0.06,0
16499,,Philippines,13.0,122.0,2020-02-28,3.0,1.0,59,77.9,73.8,82.8,992.2,5.6,0.07,1
16500,,Philippines,13.0,122.0,2020-02-29,3.0,1.0,60,76.6,72.9,81.0,992.0,4.4,0.13,0
16501,,Philippines,13.0,122.0,2020-03-01,3.0,1.0,61,77.7,72.5,82.6,992.6,3.9,0.0,0
16502,,Philippines,13.0,122.0,2020-03-02,3.0,1.0,62,78.2,73.0,83.7,993.0,3.9,0.01,0
16503,,Philippines,13.0,122.0,2020-03-03,3.0,1.0,63,77.2,73.4,82.6,992.8,3.6,0.0,0
16504,,Philippines,13.0,122.0,2020-03-04,3.0,1.0,64,77.5,73.4,82.4,992.2,3.9,0.0,0
16505,,Philippines,13.0,122.0,2020-03-05,3.0,1.0,65,78.0,73.8,82.8,991.7,5.8,0.0,0
16506,,Philippines,13.0,122.0,2020-03-06,5.0,1.0,66,76.6,74.1,79.7,992.2,5.3,0.01,1
16507,,Philippines,13.0,122.0,2020-03-07,6.0,1.0,67,77.7,75.0,81.9,992.0,2.7,0.02,1
16508,,Philippines,13.0,122.0,2020-03-08,10.0,1.0,68,79.0,74.3,84.2,991.1,2.5,0.31,0
16509,,Philippines,13.0,122.0,2020-03-09,20.0,1.0,69,80.2,75.4,84.6,990.7,2.3,0.0,0
16510,,Philippines,13.0,122.0,2020-03-10,33.0,1.0,70,80.2,76.1,84.9,992.4,999.9,0.0,0
16511,,Philippines,13.0,122.0,2020-03-11,49.0,1.0,71,80.6,75.6,86.2,993.8,2.9,0.0,0
16512,,Philippines,13.0,122.0,2020-03-12,52.0,2.0,72,80.5,75.6,86.5,994.9,4.4,0.0,0
16513,,Philippines,13.0,122.0,2020-03-13,64.0,5.0,73,79.2,75.2,84.2,994.4,2.9,0.0,0
16514,,Philippines,13.0,122.0,2020-03-14,111.0,8.0,74,79.2,75.2,85.8,993.2,2.9,0.0,0
16515,,Philippines,13.0,122.0,2020-03-15,140.0,11.0,75,80.6,75.7,86.5,993.5,3.9,0.0,0
16516,,Philippines,13.0,122.0,2020-03-16,142.0,12.0,76,79.2,75.6,85.5,994.4,3.9,0.0,0
16517,,Philippines,13.0,122.0,2020-03-17,187.0,12.0,77,76.8,75.0,80.6,994.7,3.9,0.01,1
16518,,Philippines,13.0,122.0,2020-03-18,202.0,19.0,78,78.8,74.8,84.2,993.2,3.4,0.08,1
16519,,Philippines,13.0,122.0,2020-03-19,217.0,17.0,79,79.5,74.8,84.9,993.1,3.6,0.01,0
16520,,Philippines,13.0,122.0,2020-03-20,230.0,18.0,80,80.3,75.6,87.1,993.1,3.9,0.0,0
16521,,Philippines,13.0,122.0,2020-03-21,307.0,19.0,81,80.6,75.6,85.5,993.6,3.9,0.0,0
16522,,Philippines,13.0,122.0,2020-03-22,380.0,25.0,82,80.0,76.1,86.5,992.7,3.3,0.0,0
16523,,Philippines,13.0,122.0,2020-03-23,462.0,33.0,83,80.0,76.1,86.5,992.7,3.3,0.0,0
16524,,Philippines,13.0,122.0,2020-03-24,552.0,35.0,84,80.0,76.1,86.5,992.7,3.3,0.0,0
16555,,Poland,51.9194,19.1451,2020-01-22,0.0,0.0,22,36.3,33.4,41.0,12.4,11.5,99.99,1
16556,,Poland,51.9194,19.1451,2020-01-23,0.0,0.0,23,33.2,30.2,38.5,15.5,7.4,0.0,0
16557,,Poland,51.9194,19.1451,2020-01-24,0.0,0.0,24,30.7,26.4,37.4,5.4,6.8,0.0,0
16558,,Poland,51.9194,19.1451,2020-01-25,0.0,0.0,25,31.4,29.8,32.9,5.5,7,99.99,1
16559,,Poland,51.9194,19.1451,2020-01-26,0.0,0.0,26,30.2,28.4,32.0,4.4,4.8,99.99,1
16560,,Poland,51.9194,19.1451,2020-01-27,0.0,0.0,27,34.1,29.5,41.7,997.9,5.3,0.0,0
16561,,Poland,51.9194,19.1451,2020-01-28,0.0,0.0,28,37.6,32.9,41.0,986.4,9.7,99.99,1
16562,,Poland,51.9194,19.1451,2020-01-29,0.0,0.0,29,36.1,32.0,40.5,984.7,11.6,99.99,1
16563,,Poland,51.9194,19.1451,2020-01-30,0.0,0.0,30,38.8,35.6,42.8,990.5,11,99.99,1
16564,,Poland,51.9194,19.1451,2020-01-31,0.0,0.0,31,44.4,38.5,50.2,988.4,12.6,99.99,1
16565,,Poland,51.9194,19.1451,2020-02-01,0.0,0.0,32,50.6,43.9,56.3,988.4,10.1,99.99,1
16566,,Poland,51.9194,19.1451,2020-02-02,0.0,0.0,33,44.9,41.0,53.4,988.5,12,99.99,1
16567,,Poland,51.9194,19.1451,2020-02-03,0.0,0.0,34,40.9,36.0,44.6,989.7,7,99.99,1
16568,,Poland,51.9194,19.1451,2020-02-04,0.0,0.0,35,40.9,35.6,45.9,988.3,7.2,99.99,1
16569,,Poland,51.9194,19.1451,2020-02-05,0.0,0.0,36,33.8,28.4,39.2,2.7,6.5,99.99,1
16570,,Poland,51.9194,19.1451,2020-02-06,0.0,0.0,37,36.4,28.8,41.0,8.5,10.4,99.99,1
16571,,Poland,51.9194,19.1451,2020-02-07,0.0,0.0,38,33.2,23.0,41.0,12.3,5,99.99,1
